id,budget,genres,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,DiaSemana,Mes,cast,crew
38155,0.0,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Mystery']",1.401607,1983-02-05,0.0,Zu: Warriors from the Magic Mountain,6.6,14.0,1983,0.0,Sábado,Febrero,"['Yuen Biao', 'Sammo Hung', 'Adam Cheng', 'Moon Lee', 'Mang Hoi', 'Brigitte Lin', 'Norman Chu', 'Damian Lau', 'Corey Yuen Kwai', 'Chung Fat', 'Dick Wei', 'Ha Kwong-Li', 'Ka Lee', 'Fung Hak-On', 'Yuen Miu', 'Sai Gwa-Pau', 'Judy Ongg', 'Tsui Hark']","['Tsui Hark', 'Shui Chung Yuet', 'Jerrold Mundis']"
16624,0.0,['Drama'],1.061591,1893-05-08,0.0,Blacksmith Scene,5.8,19.0,1893,0.0,Lunes,Mayo,"['Charles Kayser', 'John Ott']","['William K.L. Dickson ', 'William Heise']"
39409,0.0,"['Horror', 'Thriller']",1.08745,1951-06-21,0.0,The Strange Door,6.3,7.0,1951,0.0,Jueves,Junio,"['Charles Laughton', 'Boris Karloff', 'Sally Forrest', 'Richard Wyler', 'William Cottrell', 'Alan Napier', 'Morgan Farley', 'Paul Cavanagh', 'Michael Pate']","['Robert Louis Stevenson', 'Joseph Pevney', 'Jerry Sackheim']"
107682,0.0,"['Drama', 'Romance']",0.818623,1993-11-11,0.0,"C'est La Vie, Mon Cheri",7.1,7.0,1993,0.0,Jueves,Noviembre,"['Lau Ching-Wan', 'Anita Yuen', 'Paul Chun Pui', 'Petrina Fung Bo-Bo', 'Carina Lau', 'Sylvia Chang', 'Jacob Cheung Chi-Leung', 'Sherman Wong', 'Peter Chan', 'Carrie Ng', 'Wong Wa-Wo']","['Derek Yee Tung-Sing', 'Derek Yee Tung-Sing']"
1676,0.0,"['Romance', 'Western']",4.010324,1967-12-19,0.0,Will Penny,6.4,20.0,1967,0.0,Martes,Diciembre,"['Charlton Heston', 'Ben Johnson', 'Donald Pleasence', 'Joan Hackett', 'Lee Majors', 'Bruce Dern', 'Roy Jenson', 'Slim Pickens', 'Clifton James', 'Anthony Zerbe', 'G. D. Spradlin', 'Quentin Dean', 'William Schallert', 'Lydia Clarke', 'Luke Askew', 'Matt Clark', 'Gene Rutherford', 'Jon Gries']","['Lucien Ballard', 'Hal Pereira', 'Ray Moyer', 'Robert R. Benton', 'Fred Engel', 'Walter Seltzer', 'Tom Gries', 'Tom Gries', 'David Raksin', 'Warren Low', 'Roland Anderson', 'C. Kenneth Deland', 'Paul K. Lerpae', 'Charles Blackman']"
118943,0.0,['Comedy'],0.680925,1909-01-25,0.0,Those Awful Hats,6.1,7.0,1909,0.0,Lunes,Enero,"['Mack Sennett', 'Flora Finch', 'Florence Lawrence', 'Robert Harron', 'Anita Hendrie', 'Charles Inslee', 'Arthur V. Johnson', 'Gertrude Robinson', 'Dorothy West', 'Linda Arvidson', 'John R. Cumpson', 'George Gebhardt']","['Billy Bitzer', 'D.W. Griffith', 'D.W. Griffith']"
68178,0.0,"['Drama', 'Thriller']",1.509963,2011-06-21,0.0,Omar Killed Me,6.6,26.0,2011,0.0,Martes,Junio,"['Sami Bouajila', 'Maurice Bénichou', 'Denis Podalydès', 'Salomé Stévenin', 'Nozha Khouadra', 'Afida Tahri', 'Yanis Abdellaoui', 'Ayoub El Mahlili', 'Martial Rivol', 'Lounès Tazaïrt', 'Liliane Nataf', 'Catherine Salviat', 'Jean Toscane']",['Roschdy Zem']
45512,0.0,"['Action', 'Comedy', 'Western']",0.567506,1972-01-01,0.0,Pocket Money,5.3,6.0,1972,0.0,Sábado,Enero,"['Paul Newman', 'Lee Marvin', 'Strother Martin']","['John Foreman', 'Stuart Rosenberg', 'Terrence Malick', 'J.P.S. Brown']"
36495,0.0,['Comedy'],0.857056,1940-08-23,0.0,The Great McGinty,6.9,13.0,1940,0.0,Viernes,Agosto,"['Brian Donlevy', 'Akim Tamiroff', 'Muriel Angelus', 'Allyn Joslyn', 'William Demarest', 'Jimmy Conlin', 'Steffi Duna', 'Arthur Hoyt', 'Libby Taylor', 'Thurston Hall', 'Steffi Duna', 'Esther Howard', 'Frank Moran', 'Jimmy Conlin', 'Dewey Robinson', 'William Benedict', 'Bert Moorhouse', 'Emory Parnell', 'Robert Warwick', 'Louis Jean Heydt', 'Harry Rosenthal', 'Richard Carle', 'Donnie Kerr', 'Mary Thomas', 'Drew Roddy', 'Sheila Sheldon', 'George Anderson', 'Sylvia Andrew', 'Sammy Blum', 'Ed Cassidy', 'Pauline Drake', 'William Edmunds', 'Betty Farrington', 'Byron Foulger', 'Duke Green', 'Harry Hayden', 'Lorimer Johnston', 'Charles McAvoy', 'Wanda McKay', 'George Melford', 'Charles R. Moore', 'Paul Newlan', 'Enrique Orona', 'Jean Phillips', 'Victor Potel', 'C.L. Sherwood', 'Lee Shumway', 'Walter Soderling', 'Kay Stewart', 'Dorothy Vernon', 'Bess Wade', 'Pat West', 'Larry Steers']","['Friedrich Hollaender', 'Edith Head', 'Hans Dreier', 'Buddy G. DeSylva', 'William C. Mellor', 'Preston Sturges', 'Preston Sturges', 'A.E. Freudeman', 'William LeBaron', 'A. Earl Hedrick', 'Hugh Bennett']"
9319,29000000.0,"['Action', 'Thriller']",10.550259,1991-12-11,59509925.0,The Last Boy Scout,6.5,502.0,1991,2.052066379310345,Miércoles,Diciembre,"['Bruce Willis', 'Damon Wayans', 'Chelsea Field', 'Noble Willingham', 'Halle Berry', 'Danielle Harris', 'Bruce McGill', 'Kim Coates', 'Taylor Negron', 'Badja Djola', 'Chelcie Ross', 'Joe Santos', 'Clarence Felder', 'Tony Longo', 'Frank Collison', 'Bill Medley', 'Verne Lundquist', 'Dick Butkus', 'Lynn Swann', 'Billy Blanks', 'Ken Kells', 'Моррис Честнат', 'Michael J. Fisher', 'Doug Simpson', 'Joe El Rady', 'Teal Roberts', 'Sara Suzanne Brown', 'Eddie Griffin', 'Duke Valenti']","['Brian Morris', 'Bub Asman', 'Mark Goldblatt', 'Tony Scott', 'Rick Alexander', 'David M. Horton', 'Joel Silver', 'Mark Helfrich', 'Shane Black', 'Shane Black', 'Shane Black', 'Stuart Baird', 'Marion Dougherty', 'Spencer Franklin', 'Steve Perry', 'Greg Dillon', 'Virginia Cook-McGowan', 'Michael Kamen', 'Marilyn Vance', 'Ward Russell', 'Michael Levy', 'Barry Josephson', 'Martin Raymond Bolger', 'Carmine Zozzora', 'Greg Hicks', 'Wayne Artman', 'Stephen Vaughan', 'Jayme S. Parker', 'Robert G. Henderson', 'P.R. Tooke', 'Tom Beckert']"
156917,0.0,,0.001177,1960-03-11,0.0,Pekka ja Pätkä neekereinä,0.0,0.0,1960,0.0,Viernes,Marzo,"['Esa Pakarinen', 'Masa Niemi', 'Siiri Angerkoski']","['Reino Helismaa', 'Aarne Tarkas', 'Olavi Tuomi', 'Toivo Kärki', 'Elmer Lahti']"
43452,0.0,['Drama'],0.604675,1948-09-16,0.0,The Babe Ruth Story,5.0,1.0,1948,0.0,Jueves,Septiembre,"['William Bendix', 'Claire Trevor', 'Charles Bickford', 'Sam Levene', 'William Frawley', 'Eve Whitney']","['Mel Berns', 'Roy Del Ruth', 'George Callahan', 'Bob Considine']"
322903,0.0,"['Romance', 'Drama']",0.051256,2014-01-01,0.0,Naz & Maalik,9.0,1.0,2014,0.0,Miércoles,Enero,"['Curtiss Cook Jr.', 'Kerwin Johnson Jr.', 'Annie Grier', 'Ashleigh Awusie', 'Anderson Footman']","['Andrew Hafitz', 'Holly Buczek', 'Jay Dockendorf', 'Jay Dockendorf', 'Lacey Dorn']"
32685,0.0,"['Horror', 'Comedy', 'Family']",4.197955,1991-10-11,0.0,Ernest Scared Stupid,5.9,49.0,1991,0.0,Viernes,Octubre,"['Jim Varney', 'Eartha Kitt', 'Shay Astar', 'Bill Byrge', 'Austin Nagler', 'John Cadenhead', 'Daniel Butler', 'Esther Huston']","['John R. Cherry III', 'John R. Cherry III', 'Charles Gale', 'Coke Sams']"
390054,0.0,"['Drama', 'War']",7.823933,2017-04-21,0.0,Sand Castle,6.3,137.0,2017,0.0,Viernes,Abril,"['Nicholas Hoult', 'Logan Marshall-Green', 'Henry Cavill', 'Glen Powell', 'Tommy Flanagan', 'Beau Knapp', 'Neil Brown Jr.', 'Parker Sawyers', 'Sam Spruell', 'Sammy Sheik', 'Gonzalo Menendez', 'Navid Negahban', 'Osy Ikhile', 'Sope Dirisu', 'Nabil Elouahabi', 'Anthony Welsh', 'Ziad Abaza', 'Nicholas Jacob', 'Salim Dau', 'Jake Fairbrother', 'Amira Ghazalla']","['Fernando Coimbra', 'Chris Roessner', 'Adam Peters', 'Ben Richardson', 'Zach Staenberg', 'Mike Gunn', 'Venus Kanani', 'Mary Vernieu', 'Mark Gordon', 'Justin Nappi', 'Ben Pugh']"
72955,0.0,['Comedy'],0.231954,1989-04-18,0.0,Déjà vu,7.9,5.0,1989,0.0,Martes,Abril,"['Jerzy Stuhr', 'Galina Petrova', 'Nikolai Karachentsov', 'Wojciech Wysocki', 'Vladimir Golovin', 'Viktor Stepanov', 'Oleg Shklovsky', 'Liza Machulska', 'Jan Machulski']","['Juliusz Machulski', 'Aleksandr Borodyanskiy', 'Juliusz Machulski', 'Janusz Gauer', 'Vladimir Demski']"
204968,3335702.0,"['Action', 'Drama', 'Crime', 'Mystery']",1.963912,2014-02-07,0.0,Jack Strong,6.1,35.0,2014,0.0,Viernes,Febrero,"['Marcin Dorociński', 'Piotr Nerlewski', 'Patrick Wilson', 'Dagmara Domińczyk', 'Maja Ostaszewska', 'Dimitri Bilov', 'Oleg Maslennikov', 'Krzysztof Piesiewicz', 'Zbigniew Zamachowski', 'Krzysztof Globisz', 'Mike Davies']","['Władysław Pasikowski', 'Władysław Pasikowski', 'Klaudiusz Frydrych', 'Roman Gutek', 'Sylwia Wilkos', 'Jan Duszyński', 'Jaroslaw Kaminski', 'Magdalena Szwarcbart', 'Maciej Fajst', 'Pawel Jarzebski', 'Karolina Sawicka', 'Radoslaw Zielonka', 'Joanna Macha', 'Kinga Babczynska', 'Malgorzata Braszka', 'Michal Koralewski', 'Joanna Ochman', 'Maciej Lisiecki', 'Pawel Zelazko', 'Tomasz Habrewicz', 'Andrzej Glacel', 'Marek Modzelewski', 'Michal Fojcik', 'Filip Krzemien', 'Janusz Kaleja', 'Grazyna Jakubczak', 'Danuta Godzisz', 'Anna Dabrowska', 'Magdalena Górka']"
179966,0.0,['Comedy'],1.098982,2015-05-08,0.0,Fishing Naked,4.4,5.0,2015,0.0,Viernes,Mayo,"['Elyse Levesque', 'Steve Reevis', 'Tinsel Korey', 'Evan Williams', 'Bronson Pelletier', 'Rob Nagle', 'Lanna Joffrey', 'Kirk Montgomery', 'Timothy McCracken', 'Elaine Miles']","['Peter Coggan', 'Peter Coggan', 'Paul Lee', 'Paul Lee', 'Paul Lee']"
44069,0.0,"['Drama', 'Foreign']",0.53871,2000-09-01,0.0,The Day I Became a Woman,4.1,6.0,2000,0.0,Viernes,Septiembre,"['Fatemeh Cherag Akhar', 'Hassan Nebhan', 'Shahr Banou Sisizadeh', 'Ameneh Passand', 'Shabnam Toloui', 'Sirous Kahvarinegad', 'Mahram Zeinal Zadeh', 'Norieh Mahigiran', 'Azizeh Sedighi', 'Badr Iravani']","['Marzieh Makhmalbaf', 'Mohsen Makhmalbaf', 'Mohammad Reza Darvishi', 'Mohamad Ahmadi', 'Ebrahim Ghafori', 'Maysam Makhmalbaf', 'Shahrzad Pouya', 'Akbar Meshkini', 'Mohamad Ahmadi', 'Rouhollah Baradari', 'Akbar Meshkini', 'Mojtaba Mirtahmasb', 'Pouyan Tayefeh', 'Abbas Rastegarpour', 'Behroz Shahamat']"
92096,0.0,"['History', 'Drama']",0.718655,1979-01-08,0.0,Vlad the Impaler: The True Life of Dracula,6.7,6.0,1979,0.0,Lunes,Enero,"['Stefan Sileanu', 'Ernest Maftei', 'Emanoil Petrut', 'Teofil Vâlcu', 'Alexandru Repan']","['Doru Nastase', 'Mircea Mohor']"
55238,0.0,"['Drama', 'War']",0.97699,1943-01-01,0.0,Edge of Darkness,6.5,10.0,1943,0.0,Viernes,Enero,"['Errol Flynn', 'Ann Sheridan', 'Walter Huston', 'Nancy Coleman', 'Helmut Dantine', 'Judith Anderson', 'Ruth Gordon']","['Lewis Milestone', 'Robert Rossen', 'William Woods']"
37866,0.0,"['Adventure', 'Fantasy', 'Romance', 'Family']",0.611756,1991-11-28,0.0,The Polar Bear King,5.8,9.0,1991,0.0,Jueves,Noviembre,"['Maria Bonnevie', 'Tobias Hoesl', 'Anna-Lotta Larsson', 'Jack Fjeldstad', 'Monica Nordquist', 'Helge Jordal', 'Marika Enstad', 'Kristin Mack', 'Jon Laxdal']","['Karl Júlíusson', 'Philip Øgaard', 'Billy Johansson', 'Ola Solum', 'Erik Borge', 'Liv Sandvik', 'Yngve Refseth', 'Anders Barréus']"
93708,0.0,['Western'],1.62344,1975-08-25,39598448.0,"Cry, Onion!",3.8,6.0,1975,0.0,Lunes,Agosto,"['Franco Nero', 'Sterling Hayden', 'Martin Balsam', 'Leo Anchóriz', 'Romano Puppo', 'Nazzareno Zamperla', 'Helmut Brasch', 'Duilio Cruciani', 'Emma Cohen', 'Dick Butkus', 'Enzo G. Castellari', 'David Warbeck', 'Antonio Pica']","['Enzo G. Castellari', 'Luciano Vincenzoni', 'Luciano Vincenzoni', 'Sergio Donati', 'Sergio Donati']"
13766,18000000.0,"['Family', 'Adventure']",6.41742,1986-06-06,9697739.0,SpaceCamp,5.8,60.0,1986,0.5387632777777778,Viernes,Junio,"['Kate Capshaw', 'Lea Thompson', 'Kelly Preston', 'Larry B. Scott', 'Joaquin Phoenix', 'Tate Donovan', 'Tom Skerritt', ""Terry O'Quinn""]","['Harry Winer', 'Clifford Green', 'Casey T. Mitchell']"
150,12000000.0,"['Thriller', 'Action', 'Comedy', 'Crime', 'Drama']",15.297121,1982-12-07,78868508.0,48 Hrs.,6.5,364.0,1982,6.572375666666667,Martes,Diciembre,"['Nick Nolte', 'Eddie Murphy', ""Annette O'Toole"", 'Frank McRae', 'James Remar', 'David Patrick Kelly', 'Sonny Landham', 'Brion James', 'Kerry Sherman', 'Jonathan Banks', 'James Keane', 'Tara King', 'Greta Blackburn', 'Margot Rose', 'Denise Crosby', 'Olivia Brown', 'Todd Allen', 'Bill Dearth', 'Ned Dowd', 'Jim Haynie', 'Jack Thibeau', 'Jon St. Elwood', 'Clare Nono', 'Sandy Martin', 'Matt Landers', 'Peter Jason', 'Bill Cross', 'Chris Mulkey', 'Marcelino Sanchez', 'Bennie Dobbins', 'Walter Scott', 'W. T. Zacha', 'Loyd Catlett', 'B. G. Fisher', 'Reid Cruickshanks', 'R. D. Call', 'Brenda Venus', 'Gloria Gifford', 'Nick Dimitri', 'John Dennis Johnston', 'Rock A. Walker', 'Dave Moordigian', 'J. Wesley Huston', 'Gary Pettinger', 'Marquerita Wallace', 'Angela Robinson', 'Jack Lightsy', 'John Hauk', 'Bob Yanez', 'Clint Smith', 'Luis Contreras', 'Suzanne M. Regard', 'Ola Ray', 'Bjaye Turner', 'Begonya Plaza']","['Billy Weber', 'Joel Silver', 'Lawrence Gordon', 'John Vallone', 'Walter Hill', 'Walter Hill', 'Roger Spottiswoode', 'Larry Gross', 'Steven E. de Souza', 'Ric Waite', 'James Horner', 'Judith Holstra', 'Freeman A. Davies', 'Mark Warner', 'Jeb Stuart']"
97051,0.0,"['Thriller', 'Horror']",8.332313,2012-10-14,0.0,Would You Rather,5.8,289.0,2012,0.0,Domingo,Octubre,"['Brittany Snow', 'Jeffrey Combs', 'Jonny Coyne', 'Sasha Grey', 'Lawrence Gilliard Jr.', 'Enver Gjokaj', 'John Heard', 'Charlie Hofheimer', 'Eddie Steeples', 'June Squibb', 'Robin Lord Taylor', 'Robb Wells', 'Logan Miller', 'Larry Cedar', 'Ptolemy Slocum', 'Adam Mayfield']","['Brittany Snow', 'Zak Kilberg', 'Ivy Isenberg', 'Ivy Isenberg', 'Andre Royo', 'Gus Krieger', 'David Guy Levy', 'David Guy Levy', 'Kristen Anacker', 'Steffen Schlachtenhaufen', 'Barði Jóhannsson', 'Daniel Hunt', 'Steven Capitano Calitri', 'Josh Schaeffer', 'Geralyn Flood', 'Rene Sekula', 'Christopher Eckerdt', 'Jenny Shields', 'Hector Tinoco', 'Morgan Conrad', 'Maura Anderson']"
82618,5000000.0,"['Comedy', 'Drama']",2.795503,2012-05-11,0.0,Girl in Progress,5.3,48.0,2012,0.0,Viernes,Mayo,"['Eva Mendes', 'Matthew Modine', 'Landon Liboiron', 'Patricia Arquette', 'Raini Rodriguez', 'Russell Peters', 'Eugenio Derbez', 'Richard Harmon', ""Brenna O'Brien"", 'Tiera Skovbye', 'Cierra Ramirez']","['Kerry Barden', 'Christopher Lennertz', 'Checco Varese', 'Dan Schalk', 'Patricia Riggen', 'Linda Del Rosario', 'Hiram Martinez', 'Richard Paris', 'Denise Nadredre', 'Rich Delia']"
31174,0.0,"['Drama', 'War']",4.561387,1995-12-29,0.0,Richard III,6.9,50.0,1995,0.0,Viernes,Diciembre,"['Ian McKellen', 'Annette Bening', 'Jim Broadbent', 'Kristin Scott Thomas', 'Adrian Dunbar', 'Maggie Smith', 'Tim McInnerny', 'Robert Downey Jr.', 'Edward Hardwicke', 'Nigel Hawthorne', 'Jim Carter', 'Dominic West', 'John Wood', 'Roger Hammond', 'Bill Paterson', 'Donald Sumpter', 'James Dreyfus', 'Derek Lyons']","['Richard Loncraine', 'William Shakespeare', 'Ian McKellen', 'Richard Loncraine']"
21871,0.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Thriller']",1.833948,1984-03-16,14134877.0,Tank,5.8,23.0,1984,0.0,Viernes,Marzo,"['James Garner', 'Shirley Jones', 'C. Thomas Howell', 'Mark Herrier', 'Sandy Ward', 'Jenilee Harrison', 'James Cromwell', 'Dorian Harewood', 'G. D. Spradlin', 'John Hancock', 'Guy Boyd', 'Randy Bass']","['Lalo Schifrin', 'Marvin J. Chomsky', 'Dan Gordon', 'Donald H. Birnkrant']"
24023,0.0,"['Action', 'Thriller']",1.650679,2009-06-25,0.0,Johan Falk: GSI - Gruppen för särskilda insatser,7.2,12.0,2009,0.0,Jueves,Junio,"['Jakob Eklund', 'Joel Kinnaman', 'Mikael Tornving', 'Meliz Karlge', 'Reuben Sallmander', 'Jens Hultén', 'Jacqueline Ramel', 'André Sjöberg', 'Henrik Norlén', 'Zeljko Santrac', 'Marie Richardson', 'Ruth Vega Fernandez', 'Martin Wallström']",['Anders Nilsson']
253451,0.0,"['Action', 'Drama']",2.121365,2014-04-12,0.0,Crows Explode,6.0,12.0,2014,0.0,Sábado,Abril,"['Masahiro Higashide', 'Taichi Saotome', 'Yuya Yagira', 'Ryo Katsuji', 'Takanori Iwata', 'Elly', 'Kento Nagayama', 'Kyôsuke Yabe', 'Motoki Fukami', 'Ryusuke Ito', 'Kenzō Maihara', 'Tsutomu Takahashi', 'Suzu Hirose']","['Toshiaki Toyoda', 'Hiroshi Takahashi']"
33839,0.0,"['Comedy', 'Family']",2.084567,1950-03-31,0.0,Cheaper by the Dozen,6.4,25.0,1950,0.0,Viernes,Marzo,"['Clifton Webb', 'Myrna Loy', 'Jeanne Crain', 'Betty Lynn', 'Edgar Buchanan', 'Barbara Bates', 'Mildred Natwick', 'Sara Allgood']","['Edward Stevenson', 'Lyle R. Wheeler', 'Darryl F. Zanuck', 'Thomas Little', 'Leon Shamroy', 'Lamar Trotti', 'Lamar Trotti', 'Cyril J. Mockridge', 'Ben Nye', 'Frank B. Gilbreth Jr.', 'Ernestine Gilbreth Carey', 'Walter Lang', 'J. Watson Webb Jr.', 'Leland Fuller', 'Paul S. Fox']"
18928,0.0,"['Action', 'Western']",1.29166,1968-08-29,0.0,"Run, Man, Run",5.1,8.0,1968,0.0,Jueves,Agosto,"['Tomás Milián', ""Donald O'Brien"", 'Linda Veras', 'Marco Guglielmi', 'John Ireland', 'Chelo Alonso', 'Dante Maggio', 'Gianni Rizzo', 'Orso Maria Guerrini', 'Federico Boido', 'Luciano Rossi']","['Sergio Sollima', 'Sergio Sollima', 'Sergio Sollima', 'Tatiana Casini Morigi', 'Bruno Nicolai', 'Alvaro Mancori', 'Pompeo De Angelis', 'Anna Maria Chretien', 'Aldo Pomilia', 'Guglielmo Mancori']"
64976,1200000.0,"['Science Fiction', 'Horror', 'Thriller']",4.34926,1977-05-13,0.0,Day of the Animals,5.3,19.0,1977,0.0,Viernes,Mayo,"['Christopher George', 'Leslie Nielsen', 'Lynda Day George', 'Richard Jaeckel', 'Michael Ansara', 'Ruth Roman', 'Jon Cedar', 'Paul Mantee', 'Walter Barnes', 'Andrew Stevens', 'Susan Backlinie', 'Kathleen Bracken']","['William Girdler', 'William W. Norton', 'Edward L. Montoro', 'Lalo Schifrin', 'Robert Sorrentino', 'Eleanor E. Norton', 'Edward L. Montoro', 'Bub Asman', 'James Mitchell', 'Marvin Paige']"
244331,0.0,['Documentary'],0.468157,2004-08-18,0.0,Homeless in America,1.0,1.0,2004,0.0,Miércoles,Agosto,"['William J. Bratton', 'Tommy Wiseau', 'Ellen Dubin']","['Tommy Wiseau', 'Tommy Wiseau', 'Kaya Redford']"
41383,0.0,"['Action', 'Drama']",0.991225,1974-12-25,0.0,Five Shaolin Masters,7.3,11.0,1974,0.0,Miércoles,Diciembre,"['David Chiang', 'Ti Lung', 'Alexander Fu Sheng', 'Chi Kuan-Chun', 'Mang Fei', 'Leung Kar-Yan', 'Fung Hak-On', 'Johnny Wang Lung-Wei', 'Tsai Hung', 'Gordon Liu Chia-Hui', 'Chiang Tao', 'Lo Dik', 'Bruce Tong Yim-Chaan', 'Lam Fai-Wong', 'Lau Kar-Wing', 'Lung Tien-Hsiang', 'Wong Lik', 'Chan Shen', 'Siao Yuk', 'Chiu Gwok']","['Chang Cheh', 'Ni Kuang']"
397365,0.0,['Thriller'],1.257554,2016-06-10,0.0,Madaari,7.9,11.0,2016,0.0,Viernes,Junio,"['Irrfan Khan', 'Jimmy Shergill', 'Tushar Dalvi', 'Vishesh Bansal', 'Nitesh Pandey', 'Sadhil Kapoor']","['Vishal Bhardwaj', 'Ritesh Shah', 'Ritesh Shah', 'Shailesh R. Singh', 'Nishikant Kamat', 'Sutapa Sikdar', 'Aarif Sheikh', 'Sumeet Kotian', 'Avinash Arun', 'Inder Bawra', 'Sunny Bawra', 'Kunal Sharma', 'Bhav Dhulia', 'Himanshu Joshi', 'Kushal Wagle', 'Pritesh Shanbhag', 'Madan Paliwal', 'Shailja Kejriwal', 'Shailja Kejriwal', 'Sameer Phaterpekar', 'Usmaan Sheikh', 'Rita Ghosh', 'Kaushal Moses']"
84178,0.0,"['Thriller', 'Horror']",8.732143,2012-01-21,0.0,Black Rock,4.9,80.0,2012,0.0,Sábado,Enero,"['Kate Bosworth', 'Lake Bell', 'Jay Paulson', 'Katie Aselton', 'Will Bouvier', 'Anslem Richardson', 'Carl K. Aselton III']","['Mark Duplass', 'Mark Duplass', 'Hillary Spera', 'Katie Aselton', 'Katie Aselton', 'Katie Aselton', 'Adele Romanski', 'Ben Lovett', 'Erin Staub', 'Jacob Vaughan', 'Pete Shilaimon', 'Liz Lash', 'Perry Robertson', 'James Abbott', 'R. Zane Rutledge', 'Jackie Zbuska', 'Amy Maclean', 'Marguerite Phillips', 'Kevin Zimmerman', 'Ben Forman']"
118340,170000000.0,"['Action', 'Science Fiction', 'Adventure']",53.291601,2014-07-30,773328629.0,Guardians of the Galaxy,7.9,10014.0,2014,4.548991935294118,Miércoles,Julio,"['Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Lee Pace', 'Michael Rooker', 'Karen Gillan', 'Djimon Hounsou', 'John C. Reilly', 'Glenn Close', 'Benicio del Toro', 'Wyatt Oleff', 'Josh Brolin', 'Sean Gunn', 'Alexis Denisof', 'Ophelia Lovibond', 'Peter Serafinowicz', 'Gregg Henry', 'Laura Haddock', 'Melia Kreiling', 'Christopher Fairbank', 'Mikaela Hoover', 'Marama Corlett', 'Emmett Scanlan', 'Alexis Rodney', 'Tom Proctor', 'Spencer Wilding', 'Fred', 'James Gunn', 'Stan Lee', 'Stephen Blackehart', 'Naomi Ryan', 'Lloyd Kaufman', 'Nathan Fillion', 'Rob Zombie', 'Tyler Bates', 'Seth Green', 'Krystian Godlewski', 'Janis Ahern', 'Solomon Mousley', 'Lindsay Morton', 'Robert Firth', 'Nick Holmes', 'Max Wrottesley', 'Nicole Alexandra Shipley', 'Sharif Atkins', 'Brendan Fehr', 'Ronan Summers', 'Tomas Arana', 'Dominic Grant', 'Alison Lintott', 'Keeley Forsyth', 'Frank Gilhooley', 'Enzo Cilenti', 'Richard Katz', 'Enoch Frost', 'Laura Ortiz', 'Rosie Jones', 'Abidemi Sobande', 'Alex Rose', 'Ekaterina Zalitko', 'Emily Redding', 'Jennifer Moylan-Taylor', 'Bruce Mackinnon', 'Ralph Ineson', 'John Brotherton', 'Graham Shiels', 'Douglas Robson', 'Rachel Cullen', 'Isabella Poynton', 'Imogen Poynton', 'David Yarovesky', 'Miriam Lucia', 'Raed Abbas', 'Freddie Andrews', 'Jozef Aoki', 'Helen Banks', 'Marianna Dean', 'Erica Melargo']","['Craig Wood', 'Christopher Boyes', 'Christopher Boyes', 'Sarah Finn', 'Kyrsten Mate', 'Stan Lee', 'Kevin Feige', 'Dennie Thorpe', 'Jana Vance', 'Richard Roberts', 'Steven Lawrence', 'Alexandra Byrne', 'James Gunn', 'James Gunn', 'Tyler Bates', 'Darrell Hall', 'Hughes Winborne', 'Ben Davis', 'Deborah La Mia Denaver', 'Dave Jordan', 'Charles Wood', 'Mimsy Farmer', 'William B. Kaplan', ""Louis D'Esposito"", 'Fred Raskin', 'Alan Fine', 'Victoria Alonso', 'Jeremy Latcham', 'Matthew Wood', 'Todd Rex', 'Dan Abnett', 'Mike Stallion', 'Reg Poerscout-Edgerton', 'Nathan Levine-Heaney', 'Nicole Perlman', 'Tim Wooster', 'David Acord', 'Dan Grace', 'Stephane Ceretti', 'Nicolas Aithadi', 'Vincent Cirelli', 'Jonathan Fawkner', 'Simon Hayes', 'Lora Hirschberg', 'Barry Gibbs', 'Kerstin Kensy', 'Lily Shapiro', 'Andy Lanning', 'Cuitlahuac Morales Velazquez', 'Joshua Coleman', 'Stephen Swain', 'Robert Hochstoeger', 'Cheryl Nardi', 'Jay Maidment', 'Jim Barr', 'Hugh Conlon', 'Peter Dorme', 'Oliver Goodier', 'Gregory Fangeaux', 'Matthew Robinson', 'Matt Sims', 'Sean Mannion', 'Brian Muir', 'Brad Semenoff', 'David Chrastka', 'Gracie Edscer', 'Richard Ollosson', 'Allison Paul', 'Susan Pickett', 'Katherine Rodtsbrooks', 'Christoph Roth', 'Jennifer Silver', 'Marianne Speight', 'Peter G. Travers', 'Steve Dent', 'Rowley Irlam', 'Will Kaplan', 'Peter Devlin', 'Mitul Patel', 'Dan Blacklock', 'Jay Cheng', 'Amanda Cox', 'Stephanie Paul', 'Frank Buono', 'John Gamble', 'Dave Hamilton-Green', 'Julian Morson', 'Sam Renton', 'Gary Spratling', 'Aimee Spinks', 'Jane Wu', 'Mike Cottee', 'James Sathre', 'Earl A. Hibbert', 'Pat Sito', 'Juan Miguel Vadell', 'Brian N. Bentley', 'James Baker', 'Sue Houston Safianoff', 'Mark S. Wright', 'Erica Jean Yeager', 'Luca Marco Paracels', 'Jamie Christopher', 'David J. Grant', 'Sian Milne']"
